"species","gdd","urban"
5,398.426647828524,0
5,411.42103651303,0
5,358.7822507125,0
5,342.457430843139,0
5,339.507840630665,0
5,383.160212447459,0
5,371.302979550033,0
5,407.135061810254,1
5,363.558456597981,0
5,386.184358843006,0
5,428.323523843727,1
5,345.843376291894,0
5,384.921559748809,0
5,390.464477016147,1
5,393.104428455926,1
5,349.392118798237,0
5,363.162802068979,1
5,377.606709450945,0
5,347.428074559372,0
5,387.999272806874,1
5,338.021357528707,0
5,371.841137228039,1
5,372.966672694935,0
5,411.305031693552,1
5,450.307701715124,1
5,377.943149806669,0
5,362.575931140364,0
5,421.149113811332,1
5,401.370815515058,0
5,368.313901119103,0
5,327.235401943673,0
5,424.187184437583,1
5,344.163726675193,0
5,410.052324580081,1
5,385.100772956824,0
5,423.948652074383,1
5,415.843282798121,1
5,424.575806810936,1
5,336.59041002372,0
5,395.342338329284,1
5,416.581039121746,1
5,417.462874559017,1
5,356.89416784438,0
5,364.004608465206,1
5,395.208513610957,1
5,382.28356271562,0
5,345.035524899868,0
5,348.340180353681,0
5,390.191913470571,1
5,410.199303940905,1
5,413.514687708074,1
5,358.921844959435,0
6,416.809922200352,1
6,414.378963770776,1
6,218.047838800039,0
6,440.822991194894,1
6,392.453099013371,1
6,297.722934560379,0
6,242.903435176324,0
6,442.494803207569,1
6,414.975313327614,1
6,246.156565920471,0
6,406.967185462339,1
6,269.629182589918,0
6,265.355570113879,0
6,307.251640475646,0
6,435.588091702164,1
6,243.551598885723,0
6,402.568813977492,1
6,432.399016959591,1
6,389.761037783458,1
6,418.352862258804,1
6,281.378660039516,0
6,452.420800828475,1
6,402.378089580248,1
6,284.041833401263,0
6,270.90644735003,0
6,367.507297007049,1
6,435.775967697692,1
6,266.541526316741,0
6,395.045401833732,1
6,395.593654830707,1
6,409.499183925416,1
6,401.935813262355,1
6,250.955894889556,0
6,408.375812325587,1
6,392.627304594905,1
6,267.178479833567,0
6,414.409119668993,1
6,264.338871852635,0
6,267.576264990966,0
6,302.573964407118,0
6,251.647011260997,0
6,242.721000504744,0
6,285.720260626274,0
6,240.281085837973,0
6,273.669227465387,0
6,418.179361036865,1
6,407.827658076966,1
6,249.086974650736,0
6,245.898900990324,0
6,244.453691357072,0
6,406.567212269065,1
6,423.037289301817,1
6,235.759780593991,0
6,417.45343263419,1
6,441.1438624067,1
6,269.870745977661,0
6,269.76120076075,0
6,233.859933302308,0
6,257.505692357781,0
6,457.96806272288,1
6,419.14619693696,1
6,447.703540962452,1
6,234.0748043304,0
6,446.04091607503,1
6,244.799781053041,0
6,449.152028950434,1
6,429.910937758709,1
6,418.46973216398,1
6,292.01528647442,0
6,436.527676460987,1
6,261.336150957625,0
6,383.60326049857,1
6,440.277507096728,1
6,296.502895773793,0
6,287.192490104463,0
6,249.019625187488,0
6,400.329945354281,1
6,268.214041675982,0
6,274.255621669036,0
6,247.402884223273,0
6,428.666817430641,1
6,403.221002761075,1
6,233.764471612813,0
6,274.044150659485,0
6,257.268465376582,0
6,254.347457551273,0
6,411.379719622278,1
6,227.858276673071,0
6,414.715703252198,1
6,256.759030565135,0
6,444.12816812535,1
6,258.964443085101,0
6,271.275497972891,0
6,266.998387406021,0
6,422.698521944564,1
6,265.557156929038,0
6,252.598673572201,0
6,423.754614841881,1
6,266.834262799936,0
6,408.300162484713,1
7,388.315325589685,1
7,238.074587452467,0
7,321.599955421944,1
7,376.04895216035,1
7,402.098140988132,1
7,410.420179728701,1
7,389.910724690192,1
7,379.895541080026,1
7,406.268927031857,1
7,407.206052265115,1
7,332.64255341386,1
7,367.542038843196,1
7,239.543399693328,0
7,262.710846553206,0
7,367.955010794829,1
7,372.718888812851,1
7,246.623639233901,0
7,285.355247150342,0
7,222.13004213466,0
7,377.3128565464,1
7,254.207209124033,0
7,388.344579914109,1
7,357.441803430374,1
7,240.328121067997,0
7,418.904076289368,1
7,408.507789076123,1
7,260.976933827774,0
7,259.331449103612,0
7,398.302079875683,1
7,404.905087370222,1
7,270.304204368153,0
7,261.926565036159,0
7,386.574274600469,1
7,375.602615563269,1
7,220.724509406271,0
7,392.889460728865,1
7,354.888798171479,1
7,257.147667087096,0
7,387.620110050566,1
7,260.769449491215,0
7,382.744870885945,1
7,384.476521581843,1
7,377.520864046404,1
7,385.630861763655,1
7,370.605474197674,1
7,247.124319546399,0
7,233.365582034418,0
7,425.220051781698,1
7,396.79479048093,1
7,377.851283544486,1
7,358.001302728257,1
7,407.301727998497,1
7,368.046955143715,1
7,264.011823802163,0
7,418.878983143305,1
7,274.387150992972,0
7,240.425856851984,0
7,363.410747958985,1
7,401.421751511874,1
7,369.754349795742,1
7,360.702094444945,1
7,418.992750533568,1
7,234.351675665612,0
7,256.944435979314,0
7,447.344254741499,1
7,401.372314503192,1
7,353.307390170308,1
7,397.256298040423,1
7,263.100329786591,0
7,392.538716309331,1
7,205.270806674432,0
7,280.782430728873,0
7,260.827089705446,0
7,238.632899085004,0
7,392.853512003911,1
7,386.650423691267,1
7,378.979540589729,1
7,374.639487292274,1
7,381.660444385469,1
7,390.175675636438,1
7,371.809337624226,1
7,356.406568971944,1
7,379.165817806384,1
7,388.428786902285,1
7,422.983667166695,1
7,375.902025207773,1
7,365.442575160053,1
7,399.32530756517,1
7,255.861399165204,0
7,371.144424492499,1
7,262.425388564029,0
7,208.87152194722,0
7,361.736860061945,1
7,213.656219300939,0
7,260.757203030833,0
7,408.977759145149,1
7,246.976104293045,0
7,392.53056998109,1
7,375.841673251816,1
7,373.5779634479,1
8,459.98108422882,1
8,405.887139392203,1
8,449.800869602055,1
8,405.944018742058,1
8,350.185950945155,0
8,411.281030786049,1
8,390.466667914855,1
8,411.248355371094,1
8,399.801755246715,1
8,438.624851885841,1
8,320.513928459293,0
8,395.736619611539,1
8,314.738159085105,0
8,355.066066738172,0
8,410.850729639497,1
8,383.774765395205,1
8,441.31976532106,1
8,431.459882514892,1
8,345.047428260029,0
8,438.360734629327,1
8,333.081340304685,0
8,412.758908056362,1
8,329.392845771399,0
8,443.265290591593,1
8,432.112279915275,1
8,405.377948968929,1
8,359.863108444463,0
8,393.175182489723,1
8,337.673503509036,0
8,413.332712529326,1
8,336.057881851236,0
8,316.099582204869,0
8,391.976083408245,1
8,317.586449470296,0
8,323.960021251093,0
8,403.663410624899,1
8,383.770789668147,1
8,352.84015775521,0
8,287.687776183616,0
8,305.560631286592,0
8,338.357052004946,0
8,416.392012908293,1
8,407.538867751587,1
8,443.126747670606,1
8,325.054973461461,0
8,394.303068643509,1
8,329.208149093047,0
8,412.997203315631,1
8,420.379231626421,1
8,422.654830495479,1
8,404.793578261878,1
8,342.3836524498,0
8,326.513010850146,0
8,351.680246065032,0
8,352.081179591322,0
8,436.478201088119,1
8,401.508610636419,1
8,430.925588631833,1
8,305.690771164394,0
8,335.361967345735,0
8,325.569140865312,0
8,350.188403827598,0
8,409.5386836937,1
8,402.14782725624,1
8,340.510024593317,0
8,303.276660858965,0
8,336.753717589476,0
8,358.820144523567,0
8,343.076435592941,0
8,305.326535079543,0
8,403.457870509808,1
8,314.424757202311,0
8,388.705934536627,1
8,373.748900160274,1
8,352.721939637824,0
8,380.927640441605,1
8,343.455727108724,0
8,404.917568521061,1
8,398.1556996364,1
8,413.528201081976,1
8,418.095731587979,1
8,402.155717458588,1
8,378.368466644319,1
8,329.349433722859,0
8,413.626416431835,1
8,410.745659066476,1
8,435.918457056974,1
8,308.138591696749,0
8,378.139607278678,1
8,390.913404343445,1
8,403.779716156771,1
8,398.486608487624,1
8,340.020588228294,0
8,300.645657391078,0
8,406.066825164466,1
8,359.031393622778,0
8,420.77975291658,1
8,307.945722054081,0
8,338.465295305115,0
8,368.246894103134,1
9,341.078900853274,1
9,344.410667103149,1
9,239.471057370986,0
9,354.869428202639,1
9,325.214621908832,0
9,268.967751329195,0
9,309.356437887861,0
9,369.82124651967,1
9,249.797015788682,0
9,268.394099384113,0
9,253.743176483002,0
9,341.22571494649,1
9,254.286288763414,0
9,359.550904712078,1
9,286.495473251095,0
9,353.241950479617,1
9,276.156765352245,0
9,352.646786727522,1
9,276.158964269868,0
9,377.634050841247,1
9,350.017061948662,1
9,343.401264294585,1
9,307.624083391373,0
9,290.452736343476,0
9,276.223640001824,0
9,375.277360699804,1
9,304.845088765147,0
9,294.950411811619,0
9,272.715946406614,0
9,259.706160925394,0
9,363.497944284432,1
9,292.694561219157,0
9,340.995283720605,1
9,254.45026124734,0
9,241.472139033557,0
9,269.706715903859,0
9,328.919418145338,1
9,295.121751952016,0
9,280.411778323281,0
9,253.935677130912,0
9,366.735630880329,1
9,301.22473919639,1
9,356.049533312979,1
9,340.864939013439,1
9,309.184644318442,0
9,323.863194321158,1
9,292.213926732383,0
9,318.250430430358,1
9,225.823571412923,0
9,336.358820959882,1
9,380.259093870526,1
9,329.407055640024,1
9,270.549378408556,0
9,301.286441511648,1
9,340.462332991516,1
9,259.035476815022,0
9,373.500372401095,1
9,278.036255244038,0
9,348.540697489125,1
9,277.832446671728,0
9,277.17290096703,0
9,337.587270146397,1
9,285.992978024735,0
9,266.856504939378,0
9,318.14727117835,1
9,272.620825756025,0
9,269.443347568311,0
9,332.948203338071,1
9,369.170476394184,1
9,344.524754910908,1
9,269.987955044111,0
9,328.390154900239,1
9,333.370308690342,1
9,265.272010697526,0
9,272.987860653898,0
9,247.090583970048,0
9,304.798446821644,0
9,278.372836817227,0
9,346.853088855099,1
9,306.196225291978,0
9,371.523039195592,1
9,333.960142379165,1
9,355.823459114079,1
9,274.596552765853,0
9,276.21995033857,0
9,371.819963353507,1
9,294.913363955853,0
9,381.754976253773,1
9,387.581270293577,1
9,269.719731455026,0
9,258.602314318491,0
9,228.808533381435,0
9,338.587931479788,1
9,281.685064681928,0
9,344.778661100767,1
9,283.376099965778,0
9,353.29826176634,1
9,380.701371412529,1
9,276.965744103603,0
9,274.162326500727,0
10,199.544122494627,0
10,307.788386383932,1
10,183.596036039041,0
10,220.73499216376,1
10,288.456440708501,1
10,273.479480789754,1
10,187.643771495103,0
10,288.280466711738,1
10,185.615049488785,0
10,146.883920433986,0
10,181.648228582987,0
10,259.414477840918,1
10,208.053114354456,0
10,212.184138553845,0
10,298.058363180196,1
10,242.100198092689,0
10,238.479945181787,0
10,261.038457984402,1
10,262.572880724364,1
10,207.519686521746,0
10,245.137905636675,0
10,198.450355972888,0
10,290.016787762884,1
10,291.398350880519,1
10,188.265271561141,0
10,225.295403069937,0
10,190.749957192928,0
10,211.952660539996,0
10,289.275102743791,1
10,285.286938863779,1
10,220.26122706085,0
10,191.909685645479,0
10,255.402924531015,1
10,207.397372091756,0
10,186.290383545228,0
10,238.79996862263,1
10,179.926050076409,0
10,204.528477805667,0
10,292.640833335843,1
10,191.36271743002,0
10,210.707329804465,0
10,217.795685147163,0
10,223.347141264154,0
10,296.837698581253,1
10,168.576008153528,0
10,240.500331820943,0
10,313.237796333105,1
10,263.767135378412,1
10,287.521518611309,1
10,170.727501721017,0
10,284.357020968163,1
10,305.364702449823,1
10,205.291705447981,0
10,301.465816278248,1
10,204.822791560606,0
10,251.152883765976,0
10,182.965077531559,0
10,195.044594744841,0
10,220.856717009244,0
10,306.376003695675,1
10,261.38427770137,1
10,250.245402602739,1
10,301.678438671776,1
10,206.641575407923,0
10,284.406865834182,1
10,223.723594571565,0
10,174.985038652592,0
10,262.459255234863,1
10,206.394987805993,0
10,276.809661260216,1
10,184.908922666004,0
10,295.426479801701,1
10,187.805200375308,0
10,197.857720173773,0
10,279.275676389261,1
10,267.914946432493,1
10,283.874928099423,1
10,224.701276651217,0
10,202.828316653584,0
10,232.144909075741,0
10,280.458413052402,1
10,201.452180025963,0
10,223.751447897816,0
10,229.518530868482,0
10,297.273855706775,1
10,258.378944492284,1
10,211.894135977127,0
10,315.260681525526,1
10,170.710381468337,0
10,292.988001119278,1
10,302.955271297303,1
10,215.59236173146,0
10,200.153754296028,0
10,179.808800928727,0
10,225.587848818569,0
10,214.944877387654,0
10,216.465389885271,0
10,180.299940858527,0
10,317.268150569967,1
10,301.642585001808,1
11,351.262785481203,1
11,253.644178883853,0
11,293.706524101075,1
11,328.216042240814,1
11,348.890118895493,1
11,205.788321942702,0
11,354.391001427252,1
11,282.82423884176,0
11,272.130072371611,0
11,291.500908172237,0
11,327.024647276588,1
11,278.445609911614,0
11,279.976818109324,0
11,276.266376084424,0
11,268.408783901573,0
11,271.932359448966,0
11,251.624653631669,0
11,255.82001420896,0
11,278.536078511107,0
11,256.763572740708,0
11,281.36567347608,0
11,285.2678727743,0
11,270.152480306348,0
11,323.224703837805,1
11,320.177849139611,1
11,309.022785092518,1
11,269.492224672404,0
11,321.175785546712,1
11,274.097181680319,0
11,251.226654120173,0
11,278.214354630617,0
11,277.999063235825,0
11,239.954656411625,0
11,325.119401575921,1
11,318.813917304593,1
11,335.24128233797,1
11,313.399875428655,1
11,373.673687889277,1
11,329.7808980808,1
11,292.073524714538,0
11,323.272844138668,1
11,293.592019610664,0
11,239.267953135248,0
11,350.518208616229,1
11,272.582231188552,0
11,288.124278919589,0
11,257.638649621467,0
11,261.571414810674,0
11,318.25364461918,1
11,300.658803879439,0
11,287.394521071595,1
11,312.56272372842,1
11,257.958190842141,0
11,295.571804306462,1
11,256.661213206845,0
11,241.460407859786,0
11,280.75658656279,0
11,269.076329427971,0
11,357.698541381038,1
11,237.257294720171,0
11,307.885601587139,1
11,297.056836916567,1
11,253.003953025364,0
11,337.108641764714,1
11,244.305494167578,0
11,283.437122516654,0
11,324.544404504025,1
11,371.385088752196,1
11,258.05890599256,0
11,258.626951642642,0
11,243.840509934754,0
11,258.352331889133,0
11,319.733535336092,1
11,287.628807046249,1
11,291.10698512341,1
11,275.034017624149,0
11,271.603820006961,0
11,322.688766417936,1
11,321.190986745189,1
11,217.751933698627,0
11,286.808591138204,0
11,341.892890632885,1
11,285.160261886695,0
11,318.006822232172,1
11,256.233201487755,0
11,339.424798673024,1
11,280.89265899665,0
11,291.001810731548,0
11,233.16218136758,0
11,290.281013110605,0
11,274.472157053085,0
11,329.800638092245,1
11,297.848177685604,1
11,339.181365083821,1
11,237.022977946522,0
11,258.575906775812,0
11,329.487060662089,1
11,285.708647096198,0
11,366.267594284274,1
11,263.909564622622,0
12,232.039034424878,1
12,208.808795396856,1
12,259.675635882857,0
12,222.272398098683,0
12,196.971928038799,1
12,263.699407628038,0
12,191.670671340765,1
12,208.138193568852,0
12,188.135629719808,1
12,211.548861543365,0
12,224.738421768052,0
12,265.088361341775,0
12,182.834818627567,1
12,240.115820763013,0
12,262.095952880518,0
12,189.483784783775,1
12,182.625772344683,1
12,199.622711794252,0
12,200.058777136553,1
12,240.861956024802,0
12,265.22241223656,0
12,204.300698311123,0
12,236.285756843081,1
12,231.112349711211,0
12,243.597625185191,1
12,218.403549669579,1
12,228.633627694517,0
12,212.634314241377,0
12,199.953223481739,1
12,214.660969383417,1
12,208.901877549147,1
12,191.748530637877,0
12,197.748963206202,1
12,252.246655088821,0
12,221.556523905917,0
12,220.87929643038,1
12,223.88279422571,1
12,237.596864706123,1
12,208.015298178354,1
12,224.486203708278,1
12,235.754900472089,0
12,239.08891984419,0
12,220.284748519231,1
12,222.989106846376,1
12,180.867549183441,1
12,170.951703205869,1
12,244.425235376465,0
12,238.202749752734,0
12,247.231859991188,0
12,218.700847774502,0
12,209.705771557652,0
12,220.618909169418,1
12,234.583259893708,1
12,213.025273189673,1
12,219.913613992222,0
12,225.963558385474,0
12,202.083449406804,1
12,185.509044480005,1
12,251.488268335307,0
12,173.856523543423,1
12,221.698080221213,0
12,187.932187707464,1
12,211.828617394703,1
12,238.729929653073,0
12,211.677014216929,0
12,177.747537978561,1
12,159.880581442732,1
12,204.389637695,1
12,226.998655522853,1
12,230.297094285746,0
12,220.038702213495,1
12,214.146449710922,1
12,259.330459177431,0
12,226.154071307269,0
12,244.042963176214,0
12,244.001330630599,0
12,178.318980878771,1
12,205.421666074373,1
12,221.631018523529,1
12,210.243851914257,0
12,228.322005103311,0
12,206.452195061315,1
12,219.48844004811,1
12,203.258246801474,0
12,201.06574455713,1
12,193.926151128176,0
12,208.645718355134,1
12,229.480792805248,0
12,178.378653329842,1
12,186.655785011639,1
12,224.438952932429,0
12,182.931966552163,0
12,186.973369179745,1
12,190.123455561891,1
12,267.05498551323,0
12,202.264116262331,1
12,213.081021148349,1
12,239.787966341932,0
12,233.988360785365,0
12,226.947004845848,0
13,274.824373445531,1
13,286.773375020474,1
13,272.035454933626,1
13,283.800545023746,0
13,269.091024285229,1
13,280.794602217127,1
13,269.058796542302,0
13,262.631759857278,0
13,276.229231259283,0
13,241.737442399274,0
13,227.839891603949,0
13,304.195063350548,1
13,240.596500759332,0
13,342.072376518832,1
13,260.825628369436,1
13,251.966107994706,0
13,310.083564630194,1
13,281.705835843712,0
13,269.012564231876,0
13,250.151963099583,0
13,283.52013696412,0
13,338.934158886379,1
13,273.98399801586,0
13,258.208944848311,0
13,254.605589996186,0
13,263.932644017594,1
13,246.472447620785,1
13,255.183059696931,1
13,256.882776975771,0
13,278.830151216329,0
13,283.991829627362,1
13,263.543288506965,0
13,283.531920537177,1
13,244.395239607346,1
13,237.794876401344,1
13,224.521002895733,1
13,248.76633906603,1
13,274.839096214246,0
13,261.5216195807,0
13,273.971021687128,0
13,270.67411311586,1
13,294.292156031309,0
13,278.747939406003,0
13,266.332495165419,0
13,275.896859071555,1
13,262.335545431934,0
13,233.565336388961,0
13,258.845956933177,1
13,258.532944820788,1
13,249.838973164375,0
13,255.076874037667,0
13,249.2355522909,0
13,226.888139589824,1
13,283.629587504467,0
13,308.690798133523,0
13,235.351837005409,0
13,252.428362542029,0
13,290.190396265714,1
13,290.742848574701,0
13,285.629608827965,1
13,209.27249455625,0
13,257.651262400406,0
13,245.782781985593,0
13,267.198404161444,0
13,267.511670992651,1
13,252.272879652945,0
13,245.311075465624,0
13,263.231679078165,0
13,250.441838680668,1
13,280.222783116746,1
