"date.time","temp","date","year","doy","hour","tempcalib","climatetype"
"10/5/18 13:00",15.378,2018-10-05,"2018",278,"13",16.3549375,"arb7"
"10/5/18 14:00",14.613,2018-10-05,"2018",278,"14",15.5899375,"arb7"
"10/5/18 15:00",13.942,2018-10-05,"2018",278,"15",14.9189375,"arb7"
"10/5/18 16:00",13.269,2018-10-05,"2018",278,"16",14.2459375,"arb7"
"10/5/18 17:00",13.076,2018-10-05,"2018",278,"17",14.0529375,"arb7"
"10/5/18 18:00",12.304,2018-10-05,"2018",278,"18",13.2809375,"arb7"
"10/5/18 19:00",11.334,2018-10-05,"2018",278,"19",12.3109375,"arb7"
"10/5/18 20:00",10.161,2018-10-05,"2018",278,"20",11.1379375,"arb7"
"10/5/18 21:00",9.275,2018-10-05,"2018",278,"21",10.2519375,"arb7"
"10/5/18 22:00",8.68,2018-10-05,"2018",278,"22",9.6569375,"arb7"
"10/5/18 23:00",8.382,2018-10-05,"2018",278,"23",9.3589375,"arb7"
"10/6/18 0:00",8.082,2018-10-06,"2018",279,"0",9.0589375,"arb7"
"10/6/18 1:00",8.082,2018-10-06,"2018",279,"1",9.0589375,"arb7"
"10/6/18 2:00",7.582,2018-10-06,"2018",279,"2",8.5589375,"arb7"
"10/6/18 3:00",7.882,2018-10-06,"2018",279,"3",8.8589375,"arb7"
"10/6/18 4:00",7.882,2018-10-06,"2018",279,"4",8.8589375,"arb7"
"10/6/18 5:00",8.581,2018-10-06,"2018",279,"5",9.5579375,"arb7"
"10/6/18 6:00",8.879,2018-10-06,"2018",279,"6",9.8559375,"arb7"
"10/6/18 7:00",9.176,2018-10-06,"2018",279,"7",10.1529375,"arb7"
"10/6/18 8:00",9.866,2018-10-06,"2018",279,"8",10.8429375,"arb7"
"10/6/18 9:00",12.594,2018-10-06,"2018",279,"9",13.5709375,"arb7"
"10/6/18 10:00",13.461,2018-10-06,"2018",279,"10",14.4379375,"arb7"
"10/6/18 11:00",14.804,2018-10-06,"2018",279,"11",15.7809375,"arb7"
"10/6/18 12:00",15.187,2018-10-06,"2018",279,"12",16.1639375,"arb7"
"10/6/18 13:00",16.332,2018-10-06,"2018",279,"13",17.3089375,"arb7"
"10/6/18 14:00",16.237,2018-10-06,"2018",279,"14",17.2139375,"arb7"
"10/6/18 15:00",16.523,2018-10-06,"2018",279,"15",17.4999375,"arb7"
"10/6/18 16:00",16.046,2018-10-06,"2018",279,"16",17.0229375,"arb7"
"10/6/18 17:00",15.569,2018-10-06,"2018",279,"17",16.5459375,"arb7"
"10/6/18 18:00",15.282,2018-10-06,"2018",279,"18",16.2589375,"arb7"
"10/6/18 19:00",14.9,2018-10-06,"2018",279,"19",15.8769375,"arb7"
"10/6/18 20:00",15.187,2018-10-06,"2018",279,"20",16.1639375,"arb7"
"10/6/18 21:00",15.282,2018-10-06,"2018",279,"21",16.2589375,"arb7"
"10/6/18 22:00",15.091,2018-10-06,"2018",279,"22",16.0679375,"arb7"
"10/6/18 23:00",15.187,2018-10-06,"2018",279,"23",16.1639375,"arb7"
"10/7/18 0:00",15.187,2018-10-07,"2018",280,"0",16.1639375,"arb7"
"10/7/18 1:00",15.569,2018-10-07,"2018",280,"1",16.5459375,"arb7"
"10/7/18 2:00",15.76,2018-10-07,"2018",280,"2",16.7369375,"arb7"
"10/7/18 3:00",15.951,2018-10-07,"2018",280,"3",16.9279375,"arb7"
"10/7/18 4:00",16.141,2018-10-07,"2018",280,"4",17.1179375,"arb7"
"10/7/18 5:00",16.237,2018-10-07,"2018",280,"5",17.2139375,"arb7"
"10/7/18 6:00",16.427,2018-10-07,"2018",280,"6",17.4039375,"arb7"
"10/7/18 7:00",16.618,2018-10-07,"2018",280,"7",17.5949375,"arb7"
"10/7/18 8:00",17.475,2018-10-07,"2018",280,"8",18.4519375,"arb7"
"10/7/18 9:00",18.711,2018-10-07,"2018",280,"9",19.6879375,"arb7"
"10/7/18 10:00",20.71,2018-10-07,"2018",280,"10",21.6869375,"arb7"
"10/7/18 11:00",21.378,2018-10-07,"2018",280,"11",22.3549375,"arb7"
"10/7/18 12:00",24.158,2018-10-07,"2018",280,"12",25.1349375,"arb7"
"10/7/18 13:00",23.773,2018-10-07,"2018",280,"13",24.7499375,"arb7"
"10/7/18 14:00",23.004,2018-10-07,"2018",280,"14",23.9809375,"arb7"
"10/7/18 15:00",23.196,2018-10-07,"2018",280,"15",24.1729375,"arb7"
"10/7/18 16:00",20.138,2018-10-07,"2018",280,"16",21.1149375,"arb7"
"10/7/18 17:00",17.855,2018-10-07,"2018",280,"17",18.8319375,"arb7"
"10/7/18 18:00",16.618,2018-10-07,"2018",280,"18",17.5949375,"arb7"
"10/7/18 19:00",16.046,2018-10-07,"2018",280,"19",17.0229375,"arb7"
"10/7/18 20:00",15.951,2018-10-07,"2018",280,"20",16.9279375,"arb7"
"10/7/18 21:00",15.091,2018-10-07,"2018",280,"21",16.0679375,"arb7"
"10/7/18 22:00",15.091,2018-10-07,"2018",280,"22",16.0679375,"arb7"
"10/7/18 23:00",15.187,2018-10-07,"2018",280,"23",16.1639375,"arb7"
"10/8/18 0:00",15.091,2018-10-08,"2018",281,"0",16.0679375,"arb7"
"10/8/18 1:00",15.091,2018-10-08,"2018",281,"1",16.0679375,"arb7"
"10/8/18 2:00",14.996,2018-10-08,"2018",281,"2",15.9729375,"arb7"
"10/8/18 3:00",14.9,2018-10-08,"2018",281,"3",15.8769375,"arb7"
"10/8/18 4:00",14.709,2018-10-08,"2018",281,"4",15.6859375,"arb7"
"10/8/18 5:00",14.325,2018-10-08,"2018",281,"5",15.3019375,"arb7"
"10/8/18 6:00",13.654,2018-10-08,"2018",281,"6",14.6309375,"arb7"
"10/8/18 7:00",13.365,2018-10-08,"2018",281,"7",14.3419375,"arb7"
"10/8/18 8:00",13.173,2018-10-08,"2018",281,"8",14.1499375,"arb7"
"10/8/18 9:00",13.173,2018-10-08,"2018",281,"9",14.1499375,"arb7"
"10/8/18 10:00",13.461,2018-10-08,"2018",281,"10",14.4379375,"arb7"
"10/8/18 11:00",13.654,2018-10-08,"2018",281,"11",14.6309375,"arb7"
"10/8/18 12:00",13.75,2018-10-08,"2018",281,"12",14.7269375,"arb7"
"10/8/18 13:00",13.461,2018-10-08,"2018",281,"13",14.4379375,"arb7"
"10/8/18 14:00",13.365,2018-10-08,"2018",281,"14",14.3419375,"arb7"
"10/8/18 15:00",13.365,2018-10-08,"2018",281,"15",14.3419375,"arb7"
"10/8/18 16:00",13.173,2018-10-08,"2018",281,"16",14.1499375,"arb7"
"10/8/18 17:00",13.076,2018-10-08,"2018",281,"17",14.0529375,"arb7"
"10/8/18 18:00",13.076,2018-10-08,"2018",281,"18",14.0529375,"arb7"
"10/8/18 19:00",13.269,2018-10-08,"2018",281,"19",14.2459375,"arb7"
"10/8/18 20:00",13.461,2018-10-08,"2018",281,"20",14.4379375,"arb7"
"10/8/18 21:00",13.654,2018-10-08,"2018",281,"21",14.6309375,"arb7"
"10/8/18 22:00",13.365,2018-10-08,"2018",281,"22",14.3419375,"arb7"
"10/8/18 23:00",13.365,2018-10-08,"2018",281,"23",14.3419375,"arb7"
"10/9/18 0:00",13.365,2018-10-09,"2018",282,"0",14.3419375,"arb7"
"10/9/18 1:00",13.461,2018-10-09,"2018",282,"1",14.4379375,"arb7"
"10/9/18 2:00",13.75,2018-10-09,"2018",282,"2",14.7269375,"arb7"
"10/9/18 3:00",14.23,2018-10-09,"2018",282,"3",15.2069375,"arb7"
"10/9/18 4:00",14.804,2018-10-09,"2018",282,"4",15.7809375,"arb7"
"10/9/18 5:00",15.569,2018-10-09,"2018",282,"5",16.5459375,"arb7"
"10/9/18 6:00",15.951,2018-10-09,"2018",282,"6",16.9279375,"arb7"
"10/9/18 7:00",16.523,2018-10-09,"2018",282,"7",17.4999375,"arb7"
"10/9/18 8:00",17.284,2018-10-09,"2018",282,"8",18.2609375,"arb7"
"10/9/18 9:00",18.236,2018-10-09,"2018",282,"9",19.2129375,"arb7"
"10/9/18 10:00",20.043,2018-10-09,"2018",282,"10",21.0199375,"arb7"
"10/9/18 11:00",22.333,2018-10-09,"2018",282,"11",23.3099375,"arb7"
"10/9/18 12:00",23.966,2018-10-09,"2018",282,"12",24.9429375,"arb7"
"10/9/18 13:00",23.1,2018-10-09,"2018",282,"13",24.0769375,"arb7"
"10/9/18 14:00",23.196,2018-10-09,"2018",282,"14",24.1729375,"arb7"
"10/9/18 15:00",23.388,2018-10-09,"2018",282,"15",24.3649375,"arb7"
"10/9/18 16:00",23.388,2018-10-09,"2018",282,"16",24.3649375,"arb7"
"10/9/18 17:00",23.196,2018-10-09,"2018",282,"17",24.1729375,"arb7"
"10/9/18 18:00",21.76,2018-10-09,"2018",282,"18",22.7369375,"arb7"
"10/9/18 19:00",21.091,2018-10-09,"2018",282,"19",22.0679375,"arb7"
"10/9/18 20:00",20.805,2018-10-09,"2018",282,"20",21.7819375,"arb7"
"10/9/18 21:00",20.424,2018-10-09,"2018",282,"21",21.4009375,"arb7"
"10/9/18 22:00",20.043,2018-10-09,"2018",282,"22",21.0199375,"arb7"
"10/9/18 23:00",19.948,2018-10-09,"2018",282,"23",20.9249375,"arb7"
"10/10/18 0:00",19.662,2018-10-10,"2018",283,"0",20.6389375,"arb7"
"10/10/18 1:00",19.853,2018-10-10,"2018",283,"1",20.8299375,"arb7"
"10/10/18 2:00",19.662,2018-10-10,"2018",283,"2",20.6389375,"arb7"
"10/10/18 3:00",19.187,2018-10-10,"2018",283,"3",20.1639375,"arb7"
"10/10/18 4:00",18.806,2018-10-10,"2018",283,"4",19.7829375,"arb7"
"10/10/18 5:00",18.806,2018-10-10,"2018",283,"5",19.7829375,"arb7"
"10/10/18 6:00",18.901,2018-10-10,"2018",283,"6",19.8779375,"arb7"
"10/10/18 7:00",18.996,2018-10-10,"2018",283,"7",19.9729375,"arb7"
"10/10/18 8:00",19.662,2018-10-10,"2018",283,"8",20.6389375,"arb7"
"10/10/18 9:00",22.333,2018-10-10,"2018",283,"9",23.3099375,"arb7"
"10/10/18 10:00",23.388,2018-10-10,"2018",283,"10",24.3649375,"arb7"
"10/10/18 11:00",24.835,2018-10-10,"2018",283,"11",25.8119375,"arb7"
"10/10/18 12:00",27.173,2018-10-10,"2018",283,"12",28.1499375,"arb7"
"10/10/18 13:00",26.097,2018-10-10,"2018",283,"13",27.0739375,"arb7"
"10/10/18 14:00",26.781,2018-10-10,"2018",283,"14",27.7579375,"arb7"
"10/10/18 15:00",26.781,2018-10-10,"2018",283,"15",27.7579375,"arb7"
"10/10/18 16:00",25.708,2018-10-10,"2018",283,"16",26.6849375,"arb7"
"10/10/18 17:00",25.028,2018-10-10,"2018",283,"17",26.0049375,"arb7"
"10/10/18 18:00",23.196,2018-10-10,"2018",283,"18",24.1729375,"arb7"
"10/10/18 19:00",21.664,2018-10-10,"2018",283,"19",22.6409375,"arb7"
"10/10/18 20:00",21.951,2018-10-10,"2018",283,"20",22.9279375,"arb7"
"10/10/18 21:00",21.855,2018-10-10,"2018",283,"21",22.8319375,"arb7"
"10/10/18 22:00",21.282,2018-10-10,"2018",283,"22",22.2589375,"arb7"
"10/10/18 23:00",20.615,2018-10-10,"2018",283,"23",21.5919375,"arb7"
"10/11/18 0:00",20.996,2018-10-11,"2018",284,"0",21.9729375,"arb7"
"10/11/18 1:00",20.996,2018-10-11,"2018",284,"1",21.9729375,"arb7"
"10/11/18 2:00",20.138,2018-10-11,"2018",284,"2",21.1149375,"arb7"
"10/11/18 3:00",19.948,2018-10-11,"2018",284,"3",20.9249375,"arb7"
"10/11/18 4:00",19.948,2018-10-11,"2018",284,"4",20.9249375,"arb7"
"10/11/18 5:00",19.758,2018-10-11,"2018",284,"5",20.7349375,"arb7"
"10/11/18 6:00",17.57,2018-10-11,"2018",284,"6",18.5469375,"arb7"
"10/11/18 7:00",16.999,2018-10-11,"2018",284,"7",17.9759375,"arb7"
"10/11/18 8:00",16.618,2018-10-11,"2018",284,"8",17.5949375,"arb7"
"10/11/18 9:00",16.523,2018-10-11,"2018",284,"9",17.4999375,"arb7"
"10/11/18 10:00",16.713,2018-10-11,"2018",284,"10",17.6899375,"arb7"
"10/11/18 11:00",16.713,2018-10-11,"2018",284,"11",17.6899375,"arb7"
"10/11/18 12:00",17.57,2018-10-11,"2018",284,"12",18.5469375,"arb7"
"10/11/18 13:00",18.14,2018-10-11,"2018",284,"13",19.1169375,"arb7"
"10/11/18 14:00",18.14,2018-10-11,"2018",284,"14",19.1169375,"arb7"
"10/11/18 15:00",16.237,2018-10-11,"2018",284,"15",17.2139375,"arb7"
"10/11/18 16:00",15.378,2018-10-11,"2018",284,"16",16.3549375,"arb7"
"10/11/18 17:00",14.613,2018-10-11,"2018",284,"17",15.5899375,"arb7"
"10/11/18 18:00",14.9,2018-10-11,"2018",284,"18",15.8769375,"arb7"
"10/11/18 19:00",15.187,2018-10-11,"2018",284,"19",16.1639375,"arb7"
"10/11/18 20:00",14.804,2018-10-11,"2018",284,"20",15.7809375,"arb7"
"10/11/18 21:00",14.421,2018-10-11,"2018",284,"21",15.3979375,"arb7"
"10/11/18 22:00",14.23,2018-10-11,"2018",284,"22",15.2069375,"arb7"
"10/11/18 23:00",14.134,2018-10-11,"2018",284,"23",15.1109375,"arb7"
"10/12/18 0:00",14.134,2018-10-12,"2018",285,"0",15.1109375,"arb7"
"10/12/18 1:00",14.325,2018-10-12,"2018",285,"1",15.3019375,"arb7"
"10/12/18 2:00",14.325,2018-10-12,"2018",285,"2",15.3019375,"arb7"
"10/12/18 3:00",14.325,2018-10-12,"2018",285,"3",15.3019375,"arb7"
"10/12/18 4:00",14.325,2018-10-12,"2018",285,"4",15.3019375,"arb7"
"10/12/18 5:00",14.23,2018-10-12,"2018",285,"5",15.2069375,"arb7"
"10/12/18 6:00",14.23,2018-10-12,"2018",285,"6",15.2069375,"arb7"
"10/12/18 7:00",14.325,2018-10-12,"2018",285,"7",15.3019375,"arb7"
"10/12/18 8:00",14.23,2018-10-12,"2018",285,"8",15.2069375,"arb7"
"10/12/18 9:00",13.846,2018-10-12,"2018",285,"9",14.8229375,"arb7"
"10/12/18 10:00",13.75,2018-10-12,"2018",285,"10",14.7269375,"arb7"
"10/12/18 11:00",13.269,2018-10-12,"2018",285,"11",14.2459375,"arb7"
"10/12/18 12:00",12.883,2018-10-12,"2018",285,"12",13.8599375,"arb7"
"10/12/18 13:00",13.75,2018-10-12,"2018",285,"13",14.7269375,"arb7"
"10/12/18 14:00",14.9,2018-10-12,"2018",285,"14",15.8769375,"arb7"
"10/12/18 15:00",15.664,2018-10-12,"2018",285,"15",16.6409375,"arb7"
"10/12/18 16:00",15.76,2018-10-12,"2018",285,"16",16.7369375,"arb7"
"10/12/18 17:00",15.473,2018-10-12,"2018",285,"17",16.4499375,"arb7"
"10/12/18 18:00",13.654,2018-10-12,"2018",285,"18",14.6309375,"arb7"
"10/12/18 19:00",12.013,2018-10-12,"2018",285,"19",12.9899375,"arb7"
"10/12/18 20:00",11.528,2018-10-12,"2018",285,"20",12.5049375,"arb7"
"10/12/18 21:00",10.944,2018-10-12,"2018",285,"21",11.9209375,"arb7"
"10/12/18 22:00",10.748,2018-10-12,"2018",285,"22",11.7249375,"arb7"
"10/12/18 23:00",10.161,2018-10-12,"2018",285,"23",11.1379375,"arb7"
"10/13/18 0:00",9.472,2018-10-13,"2018",286,"0",10.4489375,"arb7"
"10/13/18 1:00",9.373,2018-10-13,"2018",286,"1",10.3499375,"arb7"
"10/13/18 2:00",9.275,2018-10-13,"2018",286,"2",10.2519375,"arb7"
"10/13/18 3:00",9.275,2018-10-13,"2018",286,"3",10.2519375,"arb7"
"10/13/18 4:00",9.275,2018-10-13,"2018",286,"4",10.2519375,"arb7"
"10/13/18 5:00",9.176,2018-10-13,"2018",286,"5",10.1529375,"arb7"
"10/13/18 6:00",8.779,2018-10-13,"2018",286,"6",9.7559375,"arb7"
"10/13/18 7:00",9.373,2018-10-13,"2018",286,"7",10.3499375,"arb7"
"10/13/18 8:00",9.176,2018-10-13,"2018",286,"8",10.1529375,"arb7"
"10/13/18 9:00",9.176,2018-10-13,"2018",286,"9",10.1529375,"arb7"
"10/13/18 10:00",9.275,2018-10-13,"2018",286,"10",10.2519375,"arb7"
"10/13/18 11:00",8.978,2018-10-13,"2018",286,"11",9.9549375,"arb7"
"10/13/18 12:00",8.68,2018-10-13,"2018",286,"12",9.6569375,"arb7"
"10/13/18 13:00",8.978,2018-10-13,"2018",286,"13",9.9549375,"arb7"
"10/13/18 14:00",9.866,2018-10-13,"2018",286,"14",10.8429375,"arb7"
"10/13/18 15:00",10.259,2018-10-13,"2018",286,"15",11.2359375,"arb7"
"10/13/18 16:00",10.748,2018-10-13,"2018",286,"16",11.7249375,"arb7"
"10/13/18 17:00",10.651,2018-10-13,"2018",286,"17",11.6279375,"arb7"
"10/13/18 18:00",9.275,2018-10-13,"2018",286,"18",10.2519375,"arb7"
"10/13/18 19:00",8.481,2018-10-13,"2018",286,"19",9.4579375,"arb7"
"10/13/18 20:00",7.782,2018-10-13,"2018",286,"20",8.7589375,"arb7"
"10/13/18 21:00",7.381,2018-10-13,"2018",286,"21",8.3579375,"arb7"
"10/13/18 22:00",7.079,2018-10-13,"2018",286,"22",8.0559375,"arb7"
"10/13/18 23:00",6.674,2018-10-13,"2018",286,"23",7.6509375,"arb7"
"10/14/18 0:00",6.37,2018-10-14,"2018",287,"0",7.3469375,"arb7"
"10/14/18 1:00",5.962,2018-10-14,"2018",287,"1",6.9389375,"arb7"
"10/14/18 2:00",5.86,2018-10-14,"2018",287,"2",6.8369375,"arb7"
"10/14/18 3:00",5.655,2018-10-14,"2018",287,"3",6.6319375,"arb7"
"10/14/18 4:00",5.244,2018-10-14,"2018",287,"4",6.2209375,"arb7"
"10/14/18 5:00",5.347,2018-10-14,"2018",287,"5",6.3239375,"arb7"
"10/14/18 6:00",4.831,2018-10-14,"2018",287,"6",5.8079375,"arb7"
"10/14/18 7:00",5.347,2018-10-14,"2018",287,"7",6.3239375,"arb7"
"10/14/18 8:00",5.86,2018-10-14,"2018",287,"8",6.8369375,"arb7"
"10/14/18 9:00",7.179,2018-10-14,"2018",287,"9",8.1559375,"arb7"
"10/14/18 10:00",8.481,2018-10-14,"2018",287,"10",9.4579375,"arb7"
"10/14/18 11:00",10.357,2018-10-14,"2018",287,"11",11.3339375,"arb7"
"10/14/18 12:00",12.401,2018-10-14,"2018",287,"12",13.3779375,"arb7"
"10/14/18 13:00",12.207,2018-10-14,"2018",287,"13",13.1839375,"arb7"
"10/14/18 14:00",12.883,2018-10-14,"2018",287,"14",13.8599375,"arb7"
"10/14/18 15:00",12.69,2018-10-14,"2018",287,"15",13.6669375,"arb7"
"10/14/18 16:00",12.787,2018-10-14,"2018",287,"16",13.7639375,"arb7"
"10/14/18 17:00",12.594,2018-10-14,"2018",287,"17",13.5709375,"arb7"
"10/14/18 18:00",10.553,2018-10-14,"2018",287,"18",11.5299375,"arb7"
"10/14/18 19:00",9.373,2018-10-14,"2018",287,"19",10.3499375,"arb7"
"10/14/18 20:00",8.978,2018-10-14,"2018",287,"20",9.9549375,"arb7"
"10/14/18 21:00",8.382,2018-10-14,"2018",287,"21",9.3589375,"arb7"
"10/14/18 22:00",8.282,2018-10-14,"2018",287,"22",9.2589375,"arb7"
"10/14/18 23:00",7.782,2018-10-14,"2018",287,"23",8.7589375,"arb7"
"10/15/18 0:00",6.674,2018-10-15,"2018",288,"0",7.6509375,"arb7"
"10/15/18 1:00",6.37,2018-10-15,"2018",288,"1",7.3469375,"arb7"
"10/15/18 2:00",6.471,2018-10-15,"2018",288,"2",7.4479375,"arb7"
"10/15/18 3:00",5.86,2018-10-15,"2018",288,"3",6.8369375,"arb7"
"10/15/18 4:00",5.244,2018-10-15,"2018",288,"4",6.2209375,"arb7"
"10/15/18 5:00",5.037,2018-10-15,"2018",288,"5",6.0139375,"arb7"
"10/15/18 6:00",5.552,2018-10-15,"2018",288,"6",6.5289375,"arb7"
"10/15/18 7:00",5.86,2018-10-15,"2018",288,"7",6.8369375,"arb7"
"10/15/18 8:00",7.179,2018-10-15,"2018",288,"8",8.1559375,"arb7"
"10/15/18 9:00",8.779,2018-10-15,"2018",288,"9",9.7559375,"arb7"
"10/15/18 10:00",9.077,2018-10-15,"2018",288,"10",10.0539375,"arb7"
"10/15/18 11:00",10.063,2018-10-15,"2018",288,"11",11.0399375,"arb7"
"10/15/18 12:00",12.594,2018-10-15,"2018",288,"12",13.5709375,"arb7"
"10/15/18 13:00",13.942,2018-10-15,"2018",288,"13",14.9189375,"arb7"
"10/15/18 14:00",14.421,2018-10-15,"2018",288,"14",15.3979375,"arb7"
"10/15/18 15:00",15.951,2018-10-15,"2018",288,"15",16.9279375,"arb7"
"10/15/18 16:00",16.237,2018-10-15,"2018",288,"16",17.2139375,"arb7"
"10/15/18 17:00",16.808,2018-10-15,"2018",288,"17",17.7849375,"arb7"
"10/15/18 18:00",17.284,2018-10-15,"2018",288,"18",18.2609375,"arb7"
"10/15/18 19:00",17.475,2018-10-15,"2018",288,"19",18.4519375,"arb7"
"10/15/18 20:00",17.665,2018-10-15,"2018",288,"20",18.6419375,"arb7"
"10/15/18 21:00",17.95,2018-10-15,"2018",288,"21",18.9269375,"arb7"
"10/15/18 22:00",18.331,2018-10-15,"2018",288,"22",19.3079375,"arb7"
"10/15/18 23:00",18.996,2018-10-15,"2018",288,"23",19.9729375,"arb7"
"10/16/18 0:00",18.996,2018-10-16,"2018",289,"0",19.9729375,"arb7"
"10/16/18 1:00",14.038,2018-10-16,"2018",289,"1",15.0149375,"arb7"
"10/16/18 2:00",12.69,2018-10-16,"2018",289,"2",13.6669375,"arb7"
"10/16/18 3:00",11.916,2018-10-16,"2018",289,"3",12.8929375,"arb7"
"10/16/18 4:00",10.944,2018-10-16,"2018",289,"4",11.9209375,"arb7"
"10/16/18 5:00",9.571,2018-10-16,"2018",289,"5",10.5479375,"arb7"
"10/16/18 6:00",8.581,2018-10-16,"2018",289,"6",9.5579375,"arb7"
"10/16/18 7:00",7.882,2018-10-16,"2018",289,"7",8.8589375,"arb7"
"10/16/18 8:00",7.882,2018-10-16,"2018",289,"8",8.8589375,"arb7"
"10/16/18 9:00",11.431,2018-10-16,"2018",289,"9",12.4079375,"arb7"
"10/16/18 10:00",11.528,2018-10-16,"2018",289,"10",12.5049375,"arb7"
"10/16/18 11:00",12.401,2018-10-16,"2018",289,"11",13.3779375,"arb7"
"10/16/18 12:00",14.038,2018-10-16,"2018",289,"12",15.0149375,"arb7"
"10/16/18 13:00",13.846,2018-10-16,"2018",289,"13",14.8229375,"arb7"
"10/16/18 14:00",13.75,2018-10-16,"2018",289,"14",14.7269375,"arb7"
"10/16/18 15:00",13.75,2018-10-16,"2018",289,"15",14.7269375,"arb7"
"10/16/18 16:00",13.461,2018-10-16,"2018",289,"16",14.4379375,"arb7"
"10/16/18 17:00",12.594,2018-10-16,"2018",289,"17",13.5709375,"arb7"
"10/16/18 18:00",10.553,2018-10-16,"2018",289,"18",11.5299375,"arb7"
"10/16/18 19:00",9.275,2018-10-16,"2018",289,"19",10.2519375,"arb7"
"10/16/18 20:00",8.581,2018-10-16,"2018",289,"20",9.5579375,"arb7"
"10/16/18 21:00",7.882,2018-10-16,"2018",289,"21",8.8589375,"arb7"
"10/16/18 22:00",7.381,2018-10-16,"2018",289,"22",8.3579375,"arb7"
"10/16/18 23:00",7.28,2018-10-16,"2018",289,"23",8.2569375,"arb7"
"10/17/18 0:00",7.782,2018-10-17,"2018",290,"0",8.7589375,"arb7"
