"species","gdd"
3,476.306603036827
3,584.395068091504
3,493.530203998483
3,489.764018886683
3,511.046626576632
3,489.143963149646
3,456.864275270013
3,536.539254381597
3,506.935017996787
3,514.978461731532
3,483.232370774777
3,570.233796358416
3,551.914515801382
3,520.216106141876
3,525.673100716671
3,411.620081215384
3,557.43061308548
3,575.794059033309
3,563.09755933898
3,453.529562669786
3,497.282236026219
3,417.937993187123
3,454.188675827224
3,541.720573915588
3,485.633553047152
3,512.2421763463
4,639.389541294835
4,745.134064817255
4,687.992765847238
4,671.170466973097
4,751.332826002805
4,767.937002122799
4,717.964290994007
4,634.74826307634
4,663.803680568001
4,664.260644480928
4,682.966832429791
4,682.199063436783
4,639.837043980821
4,692.136654910827
4,728.321713573843
4,793.848848456484
4,775.682301590347
4,740.341388402035
4,739.703130868861
4,755.656994870705
4,706.180796382093
4,760.052449152457
4,817.151440687578
4,599.757939213071
4,653.948709784812
4,652.802090080752
4,673.361957345097
4,612.345758225104
4,692.199820653999
4,728.898307735448
4,668.459029871049
4,741.429719633693
4,715.713231641609
4,731.110646983619
4,772.995559817537
4,745.424146161761
4,664.032692991015
4,674.974345061616
4,823.160240289362
4,767.156436227324
4,688.091483049741
4,659.587605200908
4,634.033160523747
4,747.469739860152
4,657.398390448536
4,638.519844347594
4,727.228304677861
4,638.654674374281
4,780.44089209484
4,679.42633310124
5,776.405978597784
5,683.989196027092
5,679.915645586939
5,646.06635761681
5,704.360372186386
5,644.266228628173
5,671.12275318182
5,674.958582282111
5,689.343945346987
5,623.002519592934
5,696.519993551094
5,715.641155237496
5,772.827999398944
5,679.347663040413
5,666.897216052801
5,707.306158938593
5,695.877744987272
5,686.678261978049
5,640.55298587795
5,664.469375773788
5,751.16615514639
5,630.11531261613
5,685.067952545451
5,582.688906740717
5,632.503386421115
5,718.405579659626
5,697.777237872412
5,673.723447689312
5,673.574003532176
5,606.29510018692
5,745.662473579378
5,737.481424616575
5,631.762976826724
5,674.747931536955
5,692.346312664374
5,644.628636248737
5,663.017084994599
5,698.937320266254
5,732.273584370949
5,648.299615997287
5,643.468641683972
5,662.608769823767
5,646.556913534472
5,617.891292407046
5,673.503059715546
5,679.509096422904
5,684.114232519438
5,676.482514556579
5,615.462805129077
5,645.22035621745
6,478.872278716531
6,616.567657536065
6,575.871262752251
6,549.666689556124
6,580.996737789553
6,486.124110957679
6,574.209974237398
6,564.946469016475
6,573.718986235371
6,524.061847352587
6,570.900051645548
6,576.044832107392
6,644.932978910481
6,597.491495419911
6,572.848649302739
6,647.836901909872
6,563.201545893915
6,631.165354213201
6,533.493786038797
6,609.275753672723
6,558.157512800071
6,633.029388329638
6,619.149916469194
6,595.221395596389
6,591.765172350975
6,540.47044154667
6,654.227127284383
6,504.479217888328
6,646.530223569548
6,645.091469213091
6,546.198962828422
6,507.513761949734
6,669.289872885417
6,493.318317629197
6,551.21760166292
6,481.913897249193
6,583.802564572743
6,469.478344409479
6,585.596164564352
6,465.790146205482
6,556.467598590268
6,667.629180554948
6,620.175983462487
6,548.224395733119
6,554.361500923371
6,538.47033677892
6,654.493148734848
6,556.42607624177
6,563.728252733104
6,502.886502776287
7,672.467558837139
7,766.659778019782
7,650.838898601825
7,672.951017489574
7,646.631067478461
7,679.702904574714
7,561.606283805955
7,680.509385317915
7,635.252668891117
7,598.571302187422
7,655.263139494458
7,679.526833650757
7,659.57197334205
7,630.996832987432
7,624.024762853043
7,676.809754232652
7,725.002422885546
7,631.91685101156
7,616.511368490348
7,667.808438117298
7,586.145278184998
7,690.120915802468
7,684.435590074169
7,597.868009491626
7,784.681535382153
7,594.041497232929
7,679.285880691196
7,608.702850855141
7,691.681892888077
7,655.487060083131
7,662.919345769818
7,694.538619982515
7,739.990861202292
7,677.070070570713
7,737.267718973213
7,638.52295525069
7,626.351003218622
7,645.947587293803
7,624.03978090774
7,669.546691884776
7,675.553015080424
7,695.486355691295
7,657.064491489987
7,698.919516435548
7,654.127496542964
7,576.73650871738
7,568.953929039341
7,719.873956262152
7,697.936274030973
7,674.835100769105
8,552.366284065928
8,582.230742495583
8,470.613125616732
8,504.720780555014
8,522.799821866167
8,643.208288334542
8,471.602887950553
8,500.652818617987
8,537.107471160235
8,489.045083177661
8,562.738800130941
8,647.706621836709
8,529.247811096132
8,540.514174196341
8,552.976881995737
8,507.476974133213
8,540.159554994978
8,600.523997271349
8,595.617531234497
8,606.243604585847
8,448.074581505568
8,572.904315513276
8,528.667471297405
8,433.932349942799
8,498.210606380685
8,587.286636070835
8,559.45783855782
8,586.0435432862
8,582.941408573544
8,534.1553361197
8,483.392004967469
8,519.363115970239
8,568.238442221335
8,602.762590860014
8,526.577295875679
8,545.426967563875
8,573.950221091153
8,524.683971308791
8,560.114231998659
8,570.708436304253
8,514.141720565296
8,524.777898638601
8,557.166702214003
8,578.98619164375
8,508.231480359447
8,683.447155395464
8,543.469792051534
8,562.224179405878
8,543.047812273537
8,555.411767252593
9,505.229208512569
9,693.6871335709
9,565.535141301324
9,617.873969034109
9,610.613702884406
9,631.158035094284
9,665.377014744701
9,618.323742698024
9,528.978864100303
9,563.392508532824
9,701.454701560966
9,616.531167372697
9,528.958383061808
9,726.170309913647
9,640.922407268492
9,664.154081156902
9,656.998548333723
9,668.196733051976
9,703.049605503182
9,668.801820771334
9,604.480800470318
9,672.599906520609
9,674.850909069635
9,621.95990237471
9,750.660775520296
9,641.556960789772
9,722.171026503651
9,635.901165485972
9,675.074866849931
9,613.767716674378
9,605.893134708801
9,722.214852691366
9,603.539176133237
9,648.416280570309
9,556.367630157406
9,609.275068710498
9,592.323247309264
9,629.690564254891
9,626.791658733098
9,642.168538015692
9,613.563093920332
9,704.9789744709
9,602.988630610744
9,501.250936598425
9,560.460091456949
9,663.786280655339
9,661.095253123167
9,662.924963342086
9,601.950237844802
9,645.751251280924
10,606.963296659052
10,452.675705624829
10,563.150398823579
10,477.577452344586
10,630.364774273879
10,609.23251922293
10,542.21825156041
10,639.696287843372
10,534.853440913944
10,539.01910227255
10,474.744464149764
10,585.130327319526
10,643.344264315426
10,555.406616687379
10,577.980652694857
10,585.787812917792
10,608.617289317098
10,603.3029883586
10,524.242376677621
10,574.807673090664
10,499.641920075606
10,630.057334842372
10,600.756175225396
10,589.907958368025
10,500.316534019818
10,606.850611672194
10,649.397656967049
10,478.034682607013
10,618.315287726039
10,620.874102968888
10,660.41626707529
10,585.736217938819
10,629.376980519934
10,504.353596266172
10,546.266780333167
10,525.859855068643
10,542.233610381586
10,551.201365610889
10,553.584562640383
10,465.817815898528
10,514.770193614016
10,546.19795714995
10,558.393296228383
10,570.960146396733
10,610.40663248193
10,552.34706124392
10,541.908212765145
10,569.921292290265
10,512.00454163174
10,523.263165074307
11,654.086638258682
11,607.499365185737
11,675.45206329512
11,719.88634438959
11,578.535319809287
11,669.039699672879
11,693.903655203152
11,630.049598439007
11,659.506921959142
11,702.853314295649
11,685.285813128998
11,664.802732709462
11,629.425129643807
11,684.858162246716
11,592.579263377515
11,623.553146077967
11,655.92082198292
11,725.21300519162
11,699.447807427008
11,653.026583304754
11,658.162342569872
11,715.001512714531
11,564.985595704056
11,697.271382071162
11,554.175811362829
11,659.036195660458
11,679.188242601567
11,677.553350081445
11,619.548780882578
11,685.999282865411
11,737.959919913165
11,572.211443452859
11,644.431565444408
11,679.041514045397
11,723.385843318953
11,799.286033071101
11,618.238673071102
11,577.021413308672
11,614.925098587282
11,628.96611745404
11,499.146406162667
11,723.056201844795
11,656.40554685173
11,619.698489120604
11,670.607353590565
11,725.458030948476
11,692.419711544978
11,749.837647655467
11,659.048795128888
11,592.57630875254
12,744.915972873506
12,624.131906614325
12,534.053412948277
12,600.074330736308
12,640.207716156004
12,585.457156586997
12,563.619763199324
12,621.557270591134
12,665.400103154992
12,603.06103882672
12,648.943804287743
12,590.567675376812
12,638.029306096502
12,599.988998069664
12,583.25974208832
12,647.929927795159
12,620.682558576131
12,620.763303147401
12,578.324363249968
12,623.791314384288
12,611.133291253821
12,636.709623114226
12,697.249080743725
12,551.494014430203
12,572.644247193548
12,613.188534764636
12,658.547075541861
12,589.158364312953
12,568.587626592218
12,645.730987773949
12,602.451882094132
12,584.013561842372
12,601.445555045471
12,501.008192038474
12,709.779490671416
12,588.99201307096
12,620.580494272424
12,663.651170214695
12,565.624435831194
12,570.954469494416
12,619.853863427926
12,607.086819278455
12,545.376698992109
12,655.069546082508
12,588.563166055444
12,627.538351767393
12,656.33584769318
12,633.444591756384
12,642.004843921483
12,620.758052651892
13,529.771385711105
13,561.79600641513
13,512.77168065165
13,540.807783686536
13,514.763411950696
13,597.917654350999
13,469.888359250655
13,483.382646944322
13,562.847695825578
13,549.724697211794
13,642.192452455444
13,464.991992856303
13,574.684112203302
13,544.522603710537
13,527.083338226233
13,637.110652305214
13,540.116060670437
13,554.73240890668
13,530.326196486928
13,515.986679468499
13,585.52499674836
13,482.830791128034
13,591.416905198781
13,571.228908889351
13,417.227066402757
13,643.618051837281
13,558.048725936636
13,578.616045192257
13,561.780301257346
13,510.19344817466
13,529.635426196156
13,572.036824637159
13,538.273587712366
13,544.565991791813
13,494.921487080576
13,493.885821510713
13,583.968991575994
13,587.626953670032
13,532.368849119904
13,555.678236814882
13,532.733395389279
13,595.910348127111
13,542.397130552833
13,513.545140861788
13,457.786706723556
13,582.965995295162
13,622.478151229295
13,532.941812098383
13,563.279439871284
13,535.970858555018
14,522.83285331794
14,572.131384797906
14,555.866122485335
14,548.118080354404
14,556.828170999621
14,549.79494930286
14,504.344744051594
14,606.408726054965
14,639.967735350359
14,681.244568566444
14,586.036032742082
14,509.975240923653
14,541.061604319603
14,513.189293780898
14,654.244093540038
14,589.367671417417
14,555.952129296937
14,596.035557941107
14,494.981772054514
14,586.291316798618
14,558.722031321439
14,530.603591644646
14,540.246089952214
14,626.953449538364
14,541.507576917188
14,544.765494740108
14,490.046124587345
14,520.265818747676
14,503.025772321574
14,592.371329174599
14,593.75619352529
14,592.126588053598
14,514.419337347664
14,598.180548740834
14,512.630554324286
14,477.185166750238
14,559.526296419358
14,552.964964224134
14,588.582648746461
14,549.634530916316
14,552.418892991623
14,572.083118414252
14,542.592945082698
14,528.617039742539
14,546.581574559029
14,500.030980488282
14,629.626807598847
14,522.260671085915
14,557.518156769825
14,553.091278402719
15,665.310289310706
15,756.959635655487
15,603.08608926954
15,636.827448180213
15,555.490221904276
15,712.370234030848
15,604.230872054061
15,679.820453136325
15,634.033267438478
15,604.481642512727
15,670.507372834642
15,598.194859067197
15,571.399637404166
15,739.542735577332
15,609.898018395397
15,628.740201554979
15,697.364148619141
15,599.305571390826
15,531.386533653374
15,627.649554000979
15,575.205960223086
15,607.9809653575
15,691.497749332025
15,683.964811272426
15,708.416818459313
15,694.589788522989
15,686.58654979816
15,705.345412954796
15,663.441496547204
15,617.566962299571
15,651.358222689558
15,623.633799626338
15,630.475792495182
15,533.164067244552
15,626.864817597205
15,541.353884857025
15,618.354720573885
15,612.949030511917
15,629.868746012643
15,691.956322131859
15,681.177034183746
15,603.91204005125
15,606.258220159538
15,590.890850476514
15,647.207985223975
15,662.866865560665
15,555.579235412111
15,636.107620097785
15,676.307012796516
15,723.567384528663
16,669.191455548478
16,635.845170009702
16,701.453701080036
16,519.560777722637
16,687.445728551741
16,763.775394466752
16,599.55301699283
16,684.474340108225
16,698.87532810669
16,659.357028202186
16,634.640831177467
16,647.696207250293
16,598.336425229909
16,650.932489578749
16,750.087562368236
16,562.900107072923
16,610.203763245153
16,740.257071050271
16,705.769521784219
16,583.48337765278
16,637.454807717419
16,690.500113913262
16,592.186936222483
16,644.149954919697
16,606.169957375224
16,589.225518492911
16,654.990238163529
16,633.560260094737
16,682.066619830853
16,705.285479655175
16,617.0785921371
16,624.168856882219
16,625.179612612583
16,585.88453486027
16,630.099985515559
16,652.682348790935
16,607.863318170914
16,584.55372156874
16,662.733054301929
16,653.134202393045
16,589.353348801102
16,664.448344357246
16,656.002792730058
16,708.428597442239
16,595.118068559564
16,679.989570654186
16,624.406850074963
16,674.710564189816
16,694.707759517458
16,585.161765424275
17,712.852423999759
17,577.021369095576
17,504.426317076488
17,577.009059138829
17,579.128266568478
17,601.037691804924
17,713.501464573567
17,593.611688814999
17,587.749005648831
17,666.276517207518
17,617.95830262445
17,710.34470324314
17,591.937311074337
17,753.893690250914
17,630.642145061286
17,742.716549328293
17,683.03628600173
17,627.811103512186
17,567.000743187404
17,654.910339370338
17,590.409281577575
17,591.170613916135
17,681.370427561891
17,521.695306222384
17,634.838228631963
17,605.299312547767
17,625.469646418245
17,618.033887303467
17,549.612342350222
17,655.575686788482
17,551.462465162383
17,727.305435282029
17,629.84423402344
17,714.775110486826
17,597.573341540423
17,672.702921784382
17,602.61852518187
17,636.225128620391
17,646.014218071273
17,572.872421348195
17,691.551373296399
17,611.053831072173
17,653.654295794905
17,687.949220102554
17,621.283648643908
17,570.782079225758
17,637.602597591411
17,645.981185725454
17,594.473533301973
17,595.798708964817
18,538.115145104625
18,537.355737859032
18,574.137294029097
18,638.916635526256
18,613.965227360382
18,612.54992743735
18,589.947075383569
18,596.455464103538
18,522.685268561739
18,615.83951901973
18,594.102348311464
18,604.170603381197
18,548.271950205852
18,660.516904760712
18,598.433559147517
18,528.347822185801
18,574.044722189825
18,602.481730304765
18,705.699808746974
18,606.147793955286
18,514.708472132235
18,604.013832424955
18,629.498113342279
18,669.671276508297
18,501.764824631731
18,527.292280341903
18,513.21637950453
18,562.698697553012
18,592.558757913633
18,566.285377506675
18,622.886944240024
18,596.717833647587
18,517.297397800403
18,617.108016837556
18,536.853295226411
18,633.298020401963
18,569.734256892595
18,553.58578392784
18,592.71099942772
18,547.927947857521
18,598.698448168414
18,617.836582410547
18,600.414193905456
18,607.033928937811
18,614.443229110969
18,610.139746007264
18,604.934924464076
18,569.742982852823
18,593.961998000009
18,646.505639872309
19,601.28564801403
19,471.450777720752
19,554.385136860013
19,583.967573972532
19,634.725676202559
19,580.648632126095
19,564.669880956153
19,671.883129986712
19,586.091877599169
19,551.008942862834
19,499.168567736733
19,600.57726537509
19,618.153623107772
19,638.726036311537
19,616.737924592299
19,523.676382136107
19,602.600970096586
19,491.116549437243
19,584.836885264729
19,572.017535858652
19,513.589287876485
19,580.75846166583
19,528.635889070593
19,605.648488162581
19,564.613883269456
19,501.218266798895
19,612.778768440038
19,591.351572543802
19,554.853186646657
19,566.361099412878
19,580.840175662231
19,607.139469366796
19,637.818786364481
19,616.844894327703
19,565.343584111564
19,601.323093542337
19,643.082309091077
19,584.288724592924
19,540.064380826752
19,606.817699941718
19,518.105496476602
19,517.97852228416
19,685.05765058392
19,589.74014789642
19,529.890099964469
19,531.959678468508
19,579.181280500838
19,601.082573080035
19,513.104037460269
19,604.992240638339
20,597.392609594146
20,565.689140840377
20,660.299443596552
20,625.270081170498
20,601.08948715115
20,571.82526436643
20,652.610712436523
20,560.304464877112
20,667.973692049014
20,652.205027543809
20,664.658326210704
20,647.858204963164
20,575.668288263695
20,724.962341684259
20,652.894505931497
20,619.871003469741
20,536.130612156894
20,550.437549589757
20,636.269764525282
20,583.389071705033
20,629.238031528422
20,543.37708732266
20,575.740220333519
20,600.337824044514
20,617.118188759811
20,580.300804955181
20,526.380372676956
20,648.870566922651
20,627.895551636875
20,678.815407305664
20,559.868706811955
20,617.107318035243
20,596.471061651543
20,628.818905794745
20,600.126501350568
20,684.07686057323
20,536.138285100785
20,496.96841841389
20,586.353147348353
20,538.529481237454
20,571.618198244917
20,626.854849174436
20,621.74994422386
20,607.502991770103
20,590.948218946837
20,578.221653936639
20,660.943482874866
20,496.809309663378
20,620.249791921945
20,594.879933155195
