"Date Time, GMT-04:00","Temp, °C (LGR S/N: 20327934, SEN S/N: 20327934)"
10/8/18 9:46,12.98
10/8/18 10:46,13.365
10/8/18 11:46,13.365
10/8/18 12:46,13.173
10/8/18 13:46,12.883
10/8/18 14:46,12.69
10/8/18 15:46,12.497
10/8/18 16:46,12.304
10/8/18 17:46,12.401
10/8/18 18:46,12.497
10/8/18 19:46,12.69
10/8/18 20:46,12.883
10/8/18 21:46,12.883
10/8/18 22:46,12.497
10/8/18 23:46,12.594
10/9/18 0:46,12.883
10/9/18 1:46,13.269
10/9/18 2:46,13.75
10/9/18 3:46,14.613
10/9/18 4:46,15.473
10/9/18 5:46,15.76
10/9/18 6:46,16.427
10/9/18 7:46,17.189
10/9/18 8:46,18.14
10/9/18 9:46,19.853
10/9/18 10:46,22.046
10/9/18 11:46,23.388
10/9/18 12:46,23.677
10/9/18 13:46,23.966
10/9/18 14:46,24.255
10/9/18 15:46,24.738
10/9/18 16:46,24.351
10/9/18 17:46,23.388
10/9/18 18:46,22.333
10/9/18 19:46,21.473
10/9/18 20:46,20.805
10/9/18 21:46,20.138
10/9/18 22:46,20.043
10/9/18 23:46,20.043
10/10/18 0:46,20.043
10/10/18 1:46,19.758
10/10/18 2:46,19.282
10/10/18 3:46,19.472
10/10/18 4:46,19.282
10/10/18 5:46,19.187
10/10/18 6:46,19.472
10/10/18 7:46,19.758
10/10/18 8:46,21.664
10/10/18 9:46,23.388
10/10/18 10:46,24.641
10/10/18 11:46,25.805
10/10/18 12:46,26.977
10/10/18 13:46,28.258
10/10/18 14:46,27.961
10/10/18 15:46,27.075
10/10/18 16:46,26.879
10/10/18 17:46,25.61
10/10/18 18:46,24.255
10/10/18 19:46,23.292
10/10/18 20:46,22.429
10/10/18 21:46,21.664
10/10/18 22:46,20.71
10/10/18 23:46,20.996
10/11/18 0:46,21.187
10/11/18 1:46,20.424
10/11/18 2:46,20.138
10/11/18 3:46,20.138
10/11/18 4:46,19.758
10/11/18 5:46,17.475
10/11/18 6:46,16.523
10/11/18 7:46,16.332
10/11/18 8:46,16.332
10/11/18 9:46,16.808
10/11/18 10:46,16.618
10/11/18 11:46,17.379
10/11/18 12:46,18.14
10/11/18 13:46,18.806
10/11/18 14:46,16.141
10/11/18 15:46,15.187
10/11/18 16:46,14.421
10/11/18 17:46,14.517
10/11/18 18:46,14.517
10/11/18 19:46,14.613
10/11/18 20:46,13.846
10/11/18 21:46,13.942
10/11/18 22:46,13.654
10/11/18 23:46,13.558
10/12/18 0:46,13.846
10/12/18 1:46,13.846
10/12/18 2:46,13.75
10/12/18 3:46,13.846
10/12/18 4:46,13.75
10/12/18 5:46,13.75
10/12/18 6:46,13.846
10/12/18 7:46,13.654
10/12/18 8:46,13.269
10/12/18 9:46,12.98
10/12/18 10:46,12.594
10/12/18 11:46,11.819
10/12/18 12:46,12.787
10/12/18 13:46,14.325
10/12/18 14:46,14.804
10/12/18 15:46,15.569
10/12/18 16:46,15.569
10/12/18 17:46,14.23
10/12/18 18:46,12.013
10/12/18 19:46,11.431
10/12/18 20:46,10.846
10/12/18 21:46,10.259
10/12/18 22:46,9.472
10/12/18 23:46,8.68
10/13/18 0:46,8.581
10/13/18 1:46,8.282
10/13/18 2:46,8.182
10/13/18 3:46,8.282
10/13/18 4:46,8.282
10/13/18 5:46,8.282
10/13/18 6:46,8.182
10/13/18 7:46,8.382
10/13/18 8:46,8.282
10/13/18 9:46,7.682
10/13/18 10:46,7.582
10/13/18 11:46,6.978
10/13/18 12:46,7.582
10/13/18 13:46,8.382
10/13/18 14:46,9.373
10/13/18 15:46,9.965
10/13/18 16:46,9.965
10/13/18 17:46,8.481
10/13/18 18:46,7.782
10/13/18 19:46,7.481
10/13/18 20:46,7.079
10/13/18 21:46,6.775
10/13/18 22:46,6.268
10/13/18 23:46,6.064
10/14/18 0:46,5.552
10/14/18 1:46,5.552
10/14/18 2:46,5.141
10/14/18 3:46,4.831
10/14/18 4:46,4.623
10/14/18 5:46,4.207
10/14/18 6:46,4.207
10/14/18 7:46,4.727
10/14/18 8:46,6.064
10/14/18 9:46,7.582
10/14/18 10:46,9.571
10/14/18 11:46,11.041
10/14/18 12:46,10.944
10/14/18 13:46,13.173
10/14/18 14:46,12.69
10/14/18 15:46,12.497
10/14/18 16:46,12.98
10/14/18 17:46,10.846
10/14/18 18:46,10.259
10/14/18 19:46,9.077
10/14/18 20:46,8.779
10/14/18 21:46,8.68
10/14/18 22:46,7.882
10/14/18 23:46,6.877
10/15/18 0:46,6.877
10/15/18 1:46,5.962
10/15/18 2:46,5.86
10/15/18 3:46,5.757
10/15/18 4:46,5.244
10/15/18 5:46,6.166
10/15/18 6:46,6.37
10/15/18 7:46,7.179
10/15/18 8:46,8.779
10/15/18 9:46,8.978
10/15/18 10:46,10.063
10/15/18 11:46,12.98
10/15/18 12:46,14.134
10/15/18 13:46,14.517
10/15/18 14:46,16.332
10/15/18 15:46,16.332
10/15/18 16:46,16.713
10/15/18 17:46,17.284
10/15/18 18:46,17.76
10/15/18 19:46,17.95
10/15/18 20:46,18.236
10/15/18 21:46,18.616
10/15/18 22:46,19.282
10/15/18 23:46,19.377
10/16/18 0:46,12.883
10/16/18 1:46,11.528
10/16/18 2:46,10.944
10/16/18 3:46,9.768
10/16/18 4:46,9.176
10/16/18 5:46,7.882
10/16/18 6:46,6.978
10/16/18 7:46,6.775
10/16/18 8:46,8.082
10/16/18 9:46,9.866
10/16/18 10:46,10.553
10/16/18 11:46,11.236
10/16/18 12:46,12.497
10/16/18 13:46,13.461
10/16/18 14:46,13.365
10/16/18 15:46,13.75
10/16/18 16:46,13.076
10/16/18 17:46,11.625
10/16/18 18:46,10.063
10/16/18 19:46,8.879
10/16/18 20:46,8.182
10/16/18 21:46,7.682
10/16/18 22:46,7.682
10/16/18 23:46,7.682
10/17/18 0:46,6.573
10/17/18 1:46,6.064
10/17/18 2:46,5.45
10/17/18 3:46,4.934
10/17/18 4:46,4.831
10/17/18 5:46,4.934
10/17/18 6:46,4.727
10/17/18 7:46,4.519
10/17/18 8:46,7.28
10/17/18 9:46,10.553
10/17/18 10:46,12.013
10/17/18 11:46,13.558
10/17/18 12:46,14.517
10/17/18 13:46,15.569
10/17/18 14:46,16.141
10/17/18 15:46,16.332
10/17/18 16:46,14.613
10/17/18 17:46,9.373
10/17/18 18:46,8.879
10/17/18 19:46,8.779
10/17/18 20:46,7.582
10/17/18 21:46,7.882
10/17/18 22:46,6.978
10/17/18 23:46,6.775
10/18/18 0:46,5.962
10/18/18 1:46,5.45
10/18/18 2:46,3.893
10/18/18 3:46,3.155
10/18/18 4:46,2.943
10/18/18 5:46,2.624
10/18/18 6:46,2.088
10/18/18 7:46,2.195
10/18/18 8:46,3.472
10/18/18 9:46,4.934
10/18/18 10:46,5.244
10/18/18 11:46,6.268
10/18/18 12:46,6.775
10/18/18 13:46,8.082
10/18/18 14:46,7.28
10/18/18 15:46,7.582
10/18/18 16:46,7.179
10/18/18 17:46,6.064
10/18/18 18:46,3.683
10/18/18 19:46,4.207
10/18/18 20:46,3.261
10/18/18 21:46,2.517
10/18/18 22:46,2.517
10/18/18 23:46,2.195
10/19/18 0:46,1.872
10/19/18 1:46,1.221
10/19/18 2:46,0.121
10/19/18 3:46,0.343
10/19/18 4:46,0.563
10/19/18 5:46,0.784
10/19/18 6:46,0.893
10/19/18 7:46,1.33
10/19/18 8:46,4.207
10/19/18 9:46,7.481
10/19/18 10:46,9.275
10/19/18 11:46,11.139
10/19/18 12:46,12.401
10/19/18 13:46,14.038
10/19/18 14:46,15.091
10/19/18 15:46,15.76
10/19/18 16:46,16.237
10/19/18 17:46,13.365
10/19/18 18:46,12.304
10/19/18 19:46,11.722
10/19/18 20:46,11.431
10/19/18 21:46,11.431
10/19/18 22:46,11.139
10/19/18 23:46,11.139
10/20/18 0:46,11.236
10/20/18 1:46,11.334
10/20/18 2:46,12.013
10/20/18 3:46,13.173
10/20/18 4:46,13.461
10/20/18 5:46,13.654
10/20/18 6:46,13.558
10/20/18 7:46,13.365
10/20/18 8:46,13.942
10/20/18 9:46,13.269
10/20/18 10:46,14.804
10/20/18 11:46,15.187
10/20/18 12:46,16.523
10/20/18 13:46,16.427
10/20/18 14:46,16.332
10/20/18 15:46,16.523
10/20/18 16:46,16.141
10/20/18 17:46,13.942
10/20/18 18:46,12.787
10/20/18 19:46,11.528
10/20/18 20:46,10.455
10/20/18 21:46,9.669
10/20/18 22:46,8.68
10/20/18 23:46,8.282
10/21/18 0:46,7.782
10/21/18 1:46,8.182
10/21/18 2:46,8.481
10/21/18 3:46,8.481
10/21/18 4:46,9.176
10/21/18 5:46,8.382
10/21/18 6:46,7.179
10/21/18 7:46,5.655
10/21/18 8:46,5.347
10/21/18 9:46,6.064
10/21/18 10:46,6.573
10/21/18 11:46,7.381
10/21/18 12:46,7.682
10/21/18 13:46,6.775
10/21/18 14:46,7.682
10/21/18 15:46,6.775
10/21/18 16:46,5.962
10/21/18 17:46,4.727
10/21/18 18:46,3.788
10/21/18 19:46,2.73
10/21/18 20:46,2.517
10/21/18 21:46,1.33
10/21/18 22:46,0.563
10/21/18 23:46,0.232
10/22/18 0:46,0.01
10/22/18 1:46,0.01
10/22/18 2:46,-0.437
10/22/18 3:46,-1.114
10/22/18 4:46,-1.456
10/22/18 5:46,-1.114
10/22/18 6:46,-1.456
10/22/18 7:46,-1.001
10/22/18 8:46,1.439
10/22/18 9:46,4.311
10/22/18 10:46,5.757
10/22/18 11:46,7.782
10/22/18 12:46,9.373
10/22/18 13:46,10.357
10/22/18 14:46,9.965
10/22/18 15:46,9.669
10/22/18 16:46,8.382
10/22/18 17:46,7.682
10/22/18 18:46,7.28
10/22/18 19:46,6.37
10/22/18 20:46,5.757
10/22/18 21:46,5.552
10/22/18 22:46,4.934
10/22/18 23:46,4.623
10/23/18 0:46,4.311
10/23/18 1:46,4.207
10/23/18 2:46,4.519
10/23/18 3:46,4.934
10/23/18 4:46,4.727
10/23/18 5:46,5.347
10/23/18 6:46,4.831
10/23/18 7:46,5.757
10/23/18 8:46,8.382
10/23/18 9:46,10.455
10/23/18 10:46,11.722
10/23/18 11:46,11.528
10/23/18 12:46,11.722
10/23/18 13:46,12.013
10/23/18 14:46,10.455
10/23/18 15:46,10.846
10/23/18 16:46,9.866
10/23/18 17:46,8.879
10/23/18 18:46,9.176
10/23/18 19:46,7.782
10/23/18 20:46,7.481
10/23/18 21:46,7.481
10/23/18 22:46,7.079
10/23/18 23:46,6.471
10/24/18 0:46,6.573
10/24/18 1:46,5.45
10/24/18 2:46,5.141
10/24/18 3:46,4.831
10/24/18 4:46,4.934
10/24/18 5:46,5.037
10/24/18 6:46,5.45
10/24/18 7:46,5.45
10/24/18 8:46,5.962
10/24/18 9:46,6.573
10/24/18 10:46,6.166
10/24/18 11:46,6.978
10/24/18 12:46,7.28
10/24/18 13:46,5.86
10/24/18 14:46,6.674
10/24/18 15:46,7.682
10/24/18 16:46,7.381
10/24/18 17:46,6.978
10/24/18 18:46,6.37
10/24/18 19:46,5.655
10/24/18 20:46,4.727
10/24/18 21:46,3.998
10/24/18 22:46,4.102
10/24/18 23:46,3.155
10/25/18 0:46,2.73
10/25/18 1:46,2.088
10/25/18 2:46,1.656
10/25/18 3:46,1.656
10/25/18 4:46,1.872
10/25/18 5:46,1.548
10/25/18 6:46,1.221
10/25/18 7:46,1.872
10/25/18 8:46,3.472
10/25/18 9:46,5.86
10/25/18 10:46,5.655
10/25/18 11:46,6.978
10/25/18 12:46,7.983
10/25/18 13:46,9.275
10/25/18 14:46,8.581
10/25/18 15:46,7.882
10/25/18 16:46,6.471
10/25/18 17:46,5.45
10/25/18 18:46,4.727
10/25/18 19:46,3.683
10/25/18 20:46,3.049
10/25/18 21:46,3.472
10/25/18 22:46,3.261
10/25/18 23:46,2.73
10/26/18 0:46,2.088
10/26/18 1:46,0.563
10/26/18 2:46,-0.549
10/26/18 3:46,-0.662
10/26/18 4:46,-1.001
10/26/18 5:46,-1.456
10/26/18 6:46,-1.799
10/26/18 7:46,-1.114
10/26/18 8:46,1.221
10/26/18 9:46,2.837
10/26/18 10:46,3.683
10/26/18 11:46,4.623
10/26/18 12:46,5.45
10/26/18 13:46,6.978
10/26/18 14:46,6.978
10/26/18 15:46,7.381
10/26/18 16:46,6.268
10/26/18 17:46,5.141
10/26/18 18:46,4.727
10/26/18 19:46,4.102
10/26/18 20:46,3.788
10/26/18 21:46,3.578
10/26/18 22:46,3.155
10/26/18 23:46,3.367
10/27/18 0:46,3.367
10/27/18 1:46,3.472
10/27/18 2:46,3.998
10/27/18 3:46,5.037
10/27/18 4:46,5.552
10/27/18 5:46,6.573
10/27/18 6:46,6.268
10/27/18 7:46,6.37
10/27/18 8:46,6.978
10/27/18 9:46,7.381
10/27/18 10:46,7.682
10/27/18 11:46,8.182
10/27/18 12:46,8.879
10/27/18 13:46,9.275
10/27/18 14:46,9.275
10/27/18 15:46,9.373
10/27/18 16:46,9.373
10/27/18 17:46,9.275
10/27/18 18:46,9.373
10/27/18 19:46,9.275
10/27/18 20:46,9.275
10/27/18 21:46,9.176
10/27/18 22:46,9.275
10/27/18 23:46,8.978
10/28/18 0:46,7.782
10/28/18 1:46,6.877
10/28/18 2:46,5.655
10/28/18 3:46,5.244
10/28/18 4:46,5.037
10/28/18 5:46,4.934
10/28/18 6:46,4.934
10/28/18 7:46,4.934
10/28/18 8:46,5.141
10/28/18 9:46,5.757
10/28/18 10:46,6.775
10/28/18 11:46,7.481
10/28/18 12:46,8.481
10/28/18 13:46,10.161
10/28/18 14:46,10.748
10/28/18 15:46,10.846
10/28/18 16:46,10.357
10/28/18 17:46,9.866
10/28/18 18:46,9.669
10/28/18 19:46,9.176
10/28/18 20:46,9.176
10/28/18 21:46,8.978
10/28/18 22:46,8.68
10/28/18 23:46,8.581
10/29/18 0:46,7.682
10/29/18 1:46,7.481
10/29/18 2:46,7.782
10/29/18 3:46,7.782
10/29/18 4:46,7.582
10/29/18 5:46,7.079
10/29/18 6:46,6.877
10/29/18 7:46,7.582
10/29/18 8:46,8.082
10/29/18 9:46,9.275
10/29/18 10:46,11.139
10/29/18 11:46,12.11
10/29/18 12:46,12.304
10/29/18 13:46,10.944
10/29/18 14:46,11.916
10/29/18 15:46,11.528
10/29/18 16:46,10.455
10/29/18 17:46,9.965
10/29/18 18:46,9.768
10/29/18 19:46,8.68
10/29/18 20:46,7.782
10/29/18 21:46,6.978
10/29/18 22:46,6.166
10/29/18 23:46,5.552
10/30/18 0:46,5.347
10/30/18 1:46,5.244
10/30/18 2:46,5.347
10/30/18 3:46,5.244
10/30/18 4:46,4.934
10/30/18 5:46,4.207
10/30/18 6:46,4.415
10/30/18 7:46,4.623
10/30/18 8:46,5.037
10/30/18 9:46,6.268
10/30/18 10:46,7.381
10/30/18 11:46,7.882
10/30/18 12:46,8.082
10/30/18 13:46,7.882
10/30/18 14:46,7.782
10/30/18 15:46,7.782
10/30/18 16:46,6.674
10/30/18 17:46,5.45
10/30/18 18:46,4.623
10/30/18 19:46,3.683
10/30/18 20:46,3.049
10/30/18 21:46,2.837
10/30/18 22:46,1.98
10/30/18 23:46,1.548
10/31/18 0:46,0.893
10/31/18 1:46,0.232
10/31/18 2:46,0.01
10/31/18 3:46,-0.213
10/31/18 4:46,-0.437
10/31/18 5:46,-0.437
10/31/18 6:46,-0.887
10/31/18 7:46,-0.774
10/31/18 8:46,1.33
10/31/18 9:46,3.998
10/31/18 10:46,7.179
10/31/18 11:46,8.182
10/31/18 12:46,9.373
10/31/18 13:46,9.965
10/31/18 14:46,11.431
10/31/18 15:46,12.401
10/31/18 16:46,11.916
10/31/18 17:46,11.236
10/31/18 18:46,11.334
10/31/18 19:46,11.819
10/31/18 20:46,12.497
10/31/18 21:46,12.594
10/31/18 22:46,12.883
10/31/18 23:46,13.269
11/1/18 0:46,13.269
11/1/18 1:46,13.269
11/1/18 2:46,13.461
11/1/18 3:46,13.365
11/1/18 4:46,13.173
11/1/18 5:46,13.076
11/1/18 6:46,12.787
11/1/18 7:46,12.787
11/1/18 8:46,13.076
11/1/18 9:46,13.558
11/1/18 10:46,14.804
11/1/18 11:46,15.664
11/1/18 12:46,16.618
11/1/18 13:46,17.189
11/1/18 14:46,15.664
11/1/18 15:46,14.038
11/1/18 16:46,12.594
11/1/18 17:46,11.625
11/1/18 18:46,11.625
11/1/18 19:46,11.236
11/1/18 20:46,10.553
11/1/18 21:46,10.651
11/1/18 22:46,10.553
11/1/18 23:46,10.455
11/2/18 0:46,10.651
11/2/18 1:46,10.748
11/2/18 2:46,10.748
11/2/18 3:46,10.846
11/2/18 4:46,11.528
11/2/18 5:46,15.855
11/2/18 6:46,17.76
11/2/18 7:46,18.806
11/2/18 8:46,18.996
11/2/18 9:46,19.092
11/2/18 10:46,19.472
11/2/18 11:46,18.521
11/2/18 12:46,18.996
11/2/18 13:46,18.711
11/2/18 14:46,19.472
11/2/18 15:46,19.567
11/2/18 16:46,19.567
11/2/18 17:46,18.14
11/2/18 18:46,17.855
11/2/18 19:46,18.14
11/2/18 20:46,18.045
11/2/18 21:46,18.331
11/2/18 22:46,18.331
11/2/18 23:46,17.379
11/3/18 0:46,17.95
11/3/18 1:46,18.426
11/3/18 2:46,18.521
11/3/18 3:46,18.045
11/3/18 4:46,14.23
11/3/18 5:46,14.325
11/3/18 6:46,12.69
11/3/18 7:46,12.11
11/3/18 8:46,11.334
11/3/18 9:46,10.944
11/3/18 10:46,11.139
11/3/18 11:46,12.11
11/3/18 12:46,13.558
11/3/18 13:46,15.664
11/3/18 14:46,12.594
11/3/18 15:46,12.787
11/3/18 16:46,11.431
11/3/18 17:46,9.669
11/3/18 18:46,9.176
11/3/18 19:46,8.879
11/3/18 20:46,8.382
11/3/18 21:46,7.983
11/3/18 22:46,7.882
11/3/18 23:46,7.582
11/4/18 0:46,7.381
11/4/18 1:46,7.079
11/4/18 2:46,6.674
11/4/18 3:46,6.268
11/4/18 4:46,5.757
11/4/18 5:46,5.347
11/4/18 6:46,4.934
11/4/18 7:46,4.727
11/4/18 8:46,5.552
11/4/18 9:46,6.775
11/4/18 10:46,7.782
11/4/18 11:46,8.779
11/4/18 12:46,9.571
11/4/18 13:46,10.651
11/4/18 14:46,10.748
11/4/18 15:46,10.944
11/4/18 16:46,10.357
11/4/18 17:46,8.581
11/4/18 18:46,7.983
11/4/18 19:46,7.179
11/4/18 20:46,6.775
11/4/18 21:46,6.268
11/4/18 22:46,5.962
11/4/18 23:46,5.757
11/5/18 0:46,5.037
11/5/18 1:46,5.141
11/5/18 2:46,7.079
11/5/18 3:46,6.978
11/5/18 4:46,7.179
11/5/18 5:46,6.877
11/5/18 6:46,7.179
11/5/18 7:46,7.079
11/5/18 8:46,7.983
11/5/18 9:46,8.879
11/5/18 10:46,9.472
11/5/18 11:46,9.472
11/5/18 12:46,9.965
11/5/18 13:46,10.357
11/5/18 14:46,10.259
11/5/18 15:46,10.357
11/5/18 16:46,9.965
11/5/18 17:46,9.373
11/5/18 18:46,9.472
11/5/18 19:46,9.176
11/5/18 20:46,9.373
11/5/18 21:46,9.571
11/5/18 22:46,9.768
11/5/18 23:46,9.965
11/6/18 0:46,10.161
11/6/18 1:46,9.866
11/6/18 2:46,9.472
11/6/18 3:46,9.373
11/6/18 4:46,8.68
11/6/18 5:46,8.282
11/6/18 6:46,7.882
11/6/18 7:46,7.782
11/6/18 8:46,7.882
11/6/18 9:46,8.282
11/6/18 10:46,9.077
11/6/18 11:46,9.571
11/6/18 12:46,10.161
11/6/18 13:46,9.965
11/6/18 14:46,9.965
11/6/18 15:46,10.161
11/6/18 16:46,11.139
11/6/18 17:46,10.063
11/6/18 18:46,10.161
11/6/18 19:46,11.334
11/6/18 20:46,12.69
11/6/18 21:46,13.558
11/6/18 22:46,13.75
11/6/18 23:46,13.461
11/7/18 0:46,13.173
11/7/18 1:46,12.98
11/7/18 2:46,12.594
11/7/18 3:46,12.207
11/7/18 4:46,11.819
11/7/18 5:46,11.236
11/7/18 6:46,10.846
11/7/18 7:46,10.455
11/7/18 8:46,11.041
11/7/18 9:46,12.401
11/7/18 10:46,13.269
11/7/18 11:46,14.23
11/7/18 12:46,15.091
11/7/18 13:46,16.523
11/7/18 14:46,16.332
11/7/18 15:46,16.713
11/7/18 16:46,16.332
11/7/18 17:46,14.517
11/7/18 18:46,13.269
11/7/18 19:46,12.69
11/7/18 20:46,11.625
11/7/18 21:46,11.722
11/7/18 22:46,11.236
11/7/18 23:46,11.819
11/8/18 0:46,11.431
11/8/18 1:46,9.768
11/8/18 2:46,8.581
11/8/18 3:46,7.882
11/8/18 4:46,7.079
11/8/18 5:46,6.166
11/8/18 6:46,5.45
11/8/18 7:46,4.934
11/8/18 8:46,5.86
11/8/18 9:46,6.877
11/8/18 10:46,7.682
11/8/18 11:46,9.077
11/8/18 12:46,10.651
11/8/18 13:46,12.11
11/8/18 14:46,11.819
11/8/18 15:46,12.013
11/8/18 16:46,11.819
11/8/18 17:46,8.978
11/8/18 18:46,7.682
11/8/18 19:46,6.775
11/8/18 20:46,5.86
11/8/18 21:46,5.347
11/8/18 22:46,4.519
11/8/18 23:46,3.893
11/9/18 0:46,3.155
11/9/18 1:46,2.943
11/9/18 2:46,2.088
11/9/18 3:46,1.439
11/9/18 4:46,0.674
11/9/18 5:46,1.656
11/9/18 6:46,1.548
11/9/18 7:46,0.784
11/9/18 8:46,3.472
11/9/18 9:46,6.978
11/9/18 10:46,8.68
11/9/18 11:46,10.259
11/9/18 12:46,9.176
11/9/18 13:46,8.879
11/9/18 14:46,8.779
11/9/18 15:46,8.581
11/9/18 16:46,8.282
11/9/18 17:46,8.182
11/9/18 18:46,8.182
11/9/18 19:46,7.079
11/9/18 20:46,6.775
11/9/18 21:46,7.481
11/9/18 22:46,7.481
11/9/18 23:46,7.682
11/10/18 0:46,8.182
11/10/18 1:46,8.382
11/10/18 2:46,8.481
11/10/18 3:46,8.182
11/10/18 4:46,7.983
11/10/18 5:46,7.782
11/10/18 6:46,7.682
11/10/18 7:46,7.582
11/10/18 8:46,7.682
11/10/18 9:46,7.582
11/10/18 10:46,7.983
11/10/18 11:46,7.28
11/10/18 12:46,5.655
11/10/18 13:46,7.983
11/10/18 14:46,7.079
11/10/18 15:46,5.962
11/10/18 16:46,6.064
11/10/18 17:46,4.207
11/10/18 18:46,3.261
11/10/18 19:46,2.624
11/10/18 20:46,2.088
11/10/18 21:46,1.872
11/10/18 22:46,1.548
11/10/18 23:46,1.33
11/11/18 0:46,1.003
11/11/18 1:46,0.893
11/11/18 2:46,1.003
11/11/18 3:46,1.439
11/11/18 4:46,1.33
11/11/18 5:46,0.893
11/11/18 6:46,0.563
11/11/18 7:46,0.232
11/11/18 8:46,0.893
11/11/18 9:46,2.303
11/11/18 10:46,3.367
11/11/18 11:46,4.207
11/11/18 12:46,5.037
11/11/18 13:46,6.674
11/11/18 14:46,7.179
11/11/18 15:46,7.079
11/11/18 16:46,6.775
11/11/18 17:46,4.415
11/11/18 18:46,3.683
11/11/18 19:46,2.837
11/11/18 20:46,2.41
11/11/18 21:46,1.656
11/11/18 22:46,0.893
11/11/18 23:46,0.232
11/12/18 0:46,-0.213
11/12/18 1:46,-0.662
11/12/18 2:46,-0.774
11/12/18 3:46,-0.774
11/12/18 4:46,-1.341
11/12/18 5:46,-1.456
11/12/18 6:46,-1.684
11/12/18 7:46,-1.57
11/12/18 8:46,-0.887
11/12/18 9:46,2.624
11/12/18 10:46,4.519
11/12/18 11:46,5.86
11/12/18 12:46,7.481
11/12/18 13:46,9.176
11/12/18 14:46,9.472
11/12/18 15:46,9.077
11/12/18 16:46,8.182
11/12/18 17:46,6.268
11/12/18 18:46,5.552
11/12/18 19:46,5.45
11/12/18 20:46,5.141
11/12/18 21:46,4.934
11/12/18 22:46,4.727
11/12/18 23:46,4.727
11/13/18 0:46,5.141
11/13/18 1:46,5.244
11/13/18 2:46,4.934
11/13/18 3:46,5.347
11/13/18 4:46,5.757
11/13/18 5:46,6.37
11/13/18 6:46,6.978
11/13/18 7:46,7.582
11/13/18 8:46,7.983
11/13/18 9:46,9.965
11/13/18 10:46,10.944
11/13/18 11:46,10.846
11/13/18 12:46,10.944
11/13/18 13:46,11.625
11/13/18 14:46,7.983
11/13/18 15:46,6.674
11/13/18 16:46,6.471
11/13/18 17:46,6.268
11/13/18 18:46,6.166
11/13/18 19:46,5.757
11/13/18 20:46,5.347
11/13/18 21:46,5.244
11/13/18 22:46,4.934
11/13/18 23:46,4.831
11/14/18 0:46,4.311
11/14/18 1:46,3.261
11/14/18 2:46,1.439
